MONTH,SEASON,PRECIP,DAYNIGHT,SITE,DATE,TIME,HR_SUNRISE,HR_SUNSET,FCH4,FCO2,FN2O,WATER_T,SED_T,P,CHL,O2_CONC,O2_EQ,AOU,EXC_O2,O2_PSAT,O2_PERCENT,PH,PCH4,PCO2,PCO2_AMB,WATER_TK,lnK0,K0,KH,PCO2_AMBEQ,PCO2_EQ,CO2_EXCESS,EXC_CO2,PN2O,DIC,DOC,CH4_k,CH4_kRAT,COND,EBULL,WIND,k600,CH4_TBLk,TBLCH4,TBLCO2,TBLN2O,CO2eCH4,CO2eN2O
Jan,Winter,1,NIGHT,NAT,01/05/15,2:30,0.0,7.5,0.067,88.031,-0.106,13.376,NA,1015.200,7.830,8.325,14.752,6.427,-102.827,56.433,81.969,7.995,5.376,121.084,65.225,286.526,-3.039,0.048,47.901,0.003,0.255,0.252,11.108,1.182,NA,NA,0.009,-0.442,0,NA,0.670558888,2.219114444,2.823722116,0.180153805,327.1449161,0.19747021,1.675735941,-31.65190429
Jan,Winter,1,NIGHT,NAT,01/05/15,2:30,0.0,7.5,0.106,79.355,-0.037,13.376,NA,1015.200,7.830,8.325,14.752,6.427,-102.827,56.433,81.969,7.995,5.586,75.316,75.479,286.526,-3.039,0.048,47.901,0.003,0.159,0.155,6.842,1.301,NA,NA,0.017,-0.795,0,NA,0.670558888,2.219114444,2.823722116,0.211589104,-0.952909067,0.736384739,2.645902081,-10.93544003
Jan,Winter,1,NIGHT,NAT,01/05/15,2:30,0.0,7.5,-0.084,21.486,0.050,13.376,NA,1015.200,7.830,8.325,14.752,6.427,-102.827,56.433,81.969,7.995,4.824,78.155,63.680,286.526,-3.039,0.048,47.901,0.003,0.165,0.162,7.128,1.254,NA,NA,-0.012,0.586,0,NA,0.670558888,2.219114444,2.823722116,0.148529622,84.77485665,4.709015881,-2.103406019,14.99079103
Jan,Winter,1,NIGHT,NAT,01/05/15,2:30,0.0,7.5,-0.058,11.938,0.039,13.376,NA,1015.200,7.830,8.325,14.752,6.427,-102.827,56.433,81.969,7.995,NA,NA,NA,286.526,-3.039,0.048,47.901,NA,NA,NA,NA,NA,NA,NA,-0.021,1.000,0,NA,NA,NA,NA,NA,NA,NA,-1.448965353,11.53699665
Jan,Winter,1,NIGHT,NAT,01/05/15,4:30,0.0,9.5,0.134,27.419,-0.075,13.409,NA,1015.200,5.916,8.380,14.752,6.372,-101.950,56.805,82.544,7.992,5.075,99.772,72.293,286.559,-3.040,0.048,47.850,0.003,0.210,0.207,9.107,0.385,NA,NA,0.044,1.199,0,0.14498301,0.670558888,2.219114444,2.820347925,0.18291143,160.5555317,0.005147729,3.345076681,-22.39917521
Jan,Winter,1,NIGHT,NAT,01/05/15,4:30,0.0,9.5,0.037,63.833,-0.008,13.409,NA,1015.200,5.916,8.380,14.752,6.372,-101.950,56.805,82.544,7.992,4.799,81.391,73.405,286.559,-3.040,0.048,47.850,0.003,0.171,0.168,7.401,0.522,NA,NA,0.012,0.331,0,NA,0.670558888,2.219114444,2.820347925,0.155414956,46.66055514,0.001154439,0.923160249,-2.384895937
Jan,Winter,1,NIGHT,NAT,01/05/15,4:30,0.0,9.5,0.035,NA,0.001,13.409,NA,1015.200,5.916,8.380,14.752,6.372,-101.950,56.805,82.544,7.992,4.498,71.563,122.406,286.559,-3.040,0.048,47.850,0.005,0.151,0.145,6.395,0.381,NA,NA,0.005,0.138,0,NA,0.670558888,2.219114444,2.820347925,0.137204239,-297.0689668,0.001663871,0.8714941,0.281896905
Jan,Winter,1,NIGHT,NAT,01/05/15,4:30,0.0,9.5,0.153,5.770,-0.032,13.409,NA,1015.200,5.916,8.380,14.752,6.372,-101.950,56.805,82.544,7.992,NA,NA,NA,286.559,-3.040,0.048,47.850,NA,NA,NA,NA,NA,NA,NA,0.051,1.371,0,NA,NA,NA,NA,NA,NA,NA,3.824433464,-9.623791926
Jan,Winter,1,NIGHT,NAT,01/05/15,6:30,0.0,11.5,0.136,54.460,-0.077,13.461,NA,1016.000,5.683,8.410,14.752,6.342,-101.466,57.010,82.946,7.970,6.169,107.461,84.783,286.611,-3.041,0.048,47.770,0.004,0.226,0.222,9.779,1.275,NA,NA,0.030,1.197,0,NA,0.670558888,2.219114444,2.815115211,0.246532345,132.0154342,0.311350755,3.390502103,-23.04426287
Jan,Winter,1,NIGHT,NAT,01/05/15,6:30,0.0,11.5,0.053,140.627,0.076,13.461,NA,1016.000,5.683,8.410,14.752,6.342,-101.466,57.010,82.946,7.970,5.789,102.965,71.266,286.611,-3.041,0.048,47.770,0.003,0.216,0.213,9.389,1.334,NA,NA,0.012,0.468,0,NA,0.670558888,2.219114444,2.815115211,0.226647425,184.5355213,0.620818752,1.318790771,22.63188884
Jan,Winter,1,NIGHT,NAT,01/05/15,6:30,0.0,11.5,0.055,18.673,0.048,13.461,NA,1016.000,5.683,8.410,14.752,6.342,-101.466,57.010,82.946,7.970,5.836,93.454,71.779,286.611,-3.041,0.048,47.770,0.003,0.196,0.193,8.508,1.306,NA,NA,0.012,0.489,0,NA,0.670558888,2.219114444,2.815115211,0.225516733,126.1818783,0.723388095,1.376278723,14.19397153
Jan,Winter,1,NIGHT,NAT,01/05/15,6:30,0.0,11.5,0.277,13.999,0.046,13.461,NA,1016.000,5.683,8.410,14.752,6.342,-101.466,57.010,82.946,7.970,NA,NA,NA,286.611,-3.041,0.048,47.770,NA,NA,NA,NA,NA,NA,NA,0.064,2.578,0,NA,NA,NA,NA,NA,NA,NA,6.923682192,13.80164346
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
